"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL344127";"";"None";"377.49";"0";"3.61";"19";"COc1ccc(CNC(=O)/C=C/c2ccc3[nH]cc(CCN(C)C)c3c2)cc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL617317";"Compound was tested for binding affinity against human 5-hydroxytryptamine 1D receptor beta clones expressed in human embryonic kidney (HEK 293) cells line; NT= not tested";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129409";"1";"Scientific Literature";"J Med Chem";"1996";"CHEMBL3307715";""
"CHEMBL324751";"";"None";"458.61";"0";"3.61";"12b";"Cc1ccccc1CNCC1(O)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1";"IC50";"'='";"83.0";"nM";"7.08";"";"";"UO_0000065";"15.44";"0.28";"3.47";"8.64";"0";"CHEMBL616634";"Ability to displace [3H]5-HT from recombinant human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells determined in vitro";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131900";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"CHEMBL3308072";""
"CHEMBL2368257";"";"None";"327.43";"0";"2.97";"34";"CN1C(=O)OCC1Cc1ccc2[nH]cc([C@H]3C[C@H](N(C)C)C3)c2c1";"IC50";"'='";"97.72";"nM";"7.01";"";"";"UO_0000065";"21.41";"0.40";"4.04";"14.43";"0";"CHEMBL616444";"Binding affinity in CHO-K1 cells transfected with human recombinant 5-hydroxytryptamine 1B receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134844";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3307512";""
"CHEMBL39";"SEROTONIN";"3.0";"176.22";"0";"1.37";"serotonin";"NCCc1c[nH]c2ccc(O)cc12";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"44.95";"0.83";"6.55";"12.77";"0";"CHEMBL2394827";"Binding affinity to 5-HT1B receptor (unknown origin) by radioligand displacement assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390917";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";""
"CHEMBL146729";"";"None";"415.55";"0";"3.33";"40";"c1cc(CNC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)ccn1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"16.49";"0.30";"3.52";"9.18";"0";"CHEMBL616639";"Displacement of [3H]5-HT binding to cloned 5-hydroxytryptamine 1B receptor stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132157";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL324287";"";"None";"400.53";"0";"3.50";"4d";"CN(Cc1ccccc1)[C@@H]1CCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)C1";"IC50";"'='";"210.0";"nM";"6.68";"";"";"UO_0000065";"16.67";"0.30";"3.18";"12.60";"0";"CHEMBL616637";"Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells by [3H]5-HT binding displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130379";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3308072";""
"CHEMBL116031";"";"None";"432.55";"0";"3.68";"14";"Fc1ccccc1CCN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"16.18";"0.30";"3.32";"13.21";"0";"CHEMBL616636";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130196";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3308072";""
"CHEMBL294547";"";"None";"399.54";"0";"4.64";"206";"c1ccc(CC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4371107";"Inhibition of human 5HT1B expressed in CHO cells by [35S]-GTPgammaS binding assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4371002";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308072";""
"CHEMBL159536";"";"None";"309.42";"0";"2.99";"20";"Cc1nc(Cc2ccc3[nH]cc([C@H]4C[C@H](N(C)C)C4)c3c2)n[nH]1";"IC50";"'='";"3890.45";"nM";"5.41";"";"";"UO_0000065";"17.48";"0.32";"2.42";"8.93";"0";"CHEMBL616444";"Binding affinity in CHO-K1 cells transfected with human recombinant 5-hydroxytryptamine 1B receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134844";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3307512";""
"CHEMBL159819";"";"None";"400.53";"0";"3.40";"21d";"c1ccc(CNC[C@H]2CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)C2)cc1";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"18.30";"0.33";"3.93";"11.86";"0";"CHEMBL616641";"Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132587";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL159650";"";"None";"428.58";"0";"4.14";"21e";"CN(Cc1ccccc1)C[C@@H]1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)C1";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"16.87";"0.31";"3.09";"13.65";"0";"CHEMBL616641";"Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132587";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL296161";"";"None";"255.32";"0";"1.85";"L-741604";"CN(C)CCc1c[nH]c2ccc(-n3cnnc3)cc12";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"34.68";"0.64";"7.00";"17.80";"0";"CHEMBL616637";"Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells by [3H]5-HT binding displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130379";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3308072";""
"CHEMBL51";"KETANSERIN";"4.0";"395.43";"0";"2.42";"Ketanserin";"O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1";"IC50";"'='";"6500.0";"nM";"5.19";"";"";"UO_0000065";"13.12";"0.24";"2.77";"6.90";"0";"CHEMBL616637";"Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells by [3H]5-HT binding displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130379";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3308072";""
"CHEMBL293614";"";"None";"449.55";"1";"5.26";"15";"Fc1ccc(CCC2(F)CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1";"IC50";"'='";"25.0";"nM";"7.60";"";"";"UO_0000065";"16.91";"0.31";"2.34";"15.28";"0";"CHEMBL616643";"Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132237";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL2114039";"";"None";"514.57";"2";"5.24";"20";"CN(Cc1ccccc1C(F)(F)F)[C@H]1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)C[C@@H]1F";"IC50";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"12.94";"0.25";"1.42";"12.57";"0";"CHEMBL616643";"Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132237";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL65824";"";"None";"435.52";"0";"4.87";"9";"Fc1ccccc1CC1(F)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"19.54";"0.36";"3.64";"17.11";"0";"CHEMBL616643";"Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132237";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL432332";"";"None";"417.53";"0";"4.58";"35";"FC(Cc1c[nH]c2ccc(-n3cnnc3)cc12)CN1CCC(Cc2ccccc2)CC1";"IC50";"'='";"62.0";"nM";"7.21";"";"";"UO_0000065";"17.26";"0.32";"2.63";"14.49";"0";"CHEMBL616643";"Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132237";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL377498";"";"None";"300.23";"0";"4.44";"6b";"CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859246";"Inhibitory activity against 5HT1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL379679";"";"None";"288.39";"0";"3.09";"4o";"CCCC(C(=O)c1ccc(NC(C)=O)cc1)N1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859246";"Inhibitory activity against 5HT1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL331970";"";"None";"428.58";"0";"4.50";"6f";"C[C@@H](NC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccccc1";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"17.40";"0.32";"2.96";"12.07";"1";"CHEMBL616637";"Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells by [3H]5-HT binding displacement.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130379";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3308072";""
"CHEMBL347570";"";"None";"513.65";"1";"4.12";"105";"CC(=O)Nc1ccc(C(=O)N(C)CC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1";"IC50";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"14.40";"0.27";"3.28";"7.46";"0";"CHEMBL616639";"Displacement of [3H]5-HT binding to cloned 5-hydroxytryptamine 1B receptor stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132157";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL2368253";"";"None";"306.41";"0";"4.77";"37";"CN(C)[C@H]1C[C@H](c2c[nH]c3ccc(Oc4ccccc4)cc32)C1";"IC50";"'='";"97.72";"nM";"7.01";"";"";"UO_0000065";"22.88";"0.42";"2.24";"24.81";"0";"CHEMBL616444";"Binding affinity in CHO-K1 cells transfected with human recombinant 5-hydroxytryptamine 1B receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134844";"1";"Scientific Literature";"J Med Chem";"2001";"CHEMBL3307512";""
"CHEMBL164035";"";"None";"471.61";"0";"3.13";"6r";"CN(C)C(=O)C(c1ccccc1)N1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1";"IC50";"'='";"102.0";"nM";"6.99";"";"";"UO_0000065";"14.82";"0.27";"3.86";"9.54";"0";"CHEMBL616642";"Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132698";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL204759";"";"None";"281.40";"0";"4.29";"4t";"CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859246";"Inhibitory activity against 5HT1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138144";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL198463";"";"None";"460.61";"0";"2.82";"34";"CN1CCc2c(sc3ncn(CCN4CCN(c5ccnc6ccccc56)CC4)c(=O)c23)C1";"IC50";"'='";"85.0";"nM";"7.07";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859777";"Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141234";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL162296";"";"None";"350.47";"0";"2.39";"21k";"C=CCNC[C@@H]1CCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)C1";"IC50";"'='";"325.0";"nM";"6.49";"";"";"UO_0000065";"18.51";"0.34";"4.10";"10.50";"0";"CHEMBL616641";"Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132587";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL292779";"";"None";"432.55";"0";"3.68";"3";"Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1";"IC50";"'='";"72.0";"nM";"7.14";"";"";"UO_0000065";"16.51";"0.30";"3.46";"13.48";"1";"CHEMBL616643";"Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132237";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL137485";"";"None";"244.34";"0";"2.81";"1R";"COc1ccc2[nH]cc(C[C@H]3CCCN3C)c2c1";"IC50";"'='";"830.0";"nM";"6.08";"";"";"UO_0000065";"24.89";"0.46";"3.27";"21.52";"0";"CHEMBL616807";"Binding affinity against 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1126097";"1";"Scientific Literature";"J Med Chem";"1992";"None";""
"CHEMBL63167";"";"None";"485.53";"1";"5.75";"11";"FC1(Cc2ccccc2C(F)(F)F)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"16.18";"0.31";"2.10";"15.79";"0";"CHEMBL616643";"Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132237";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL422366";"";"None";"401.52";"0";"2.89";"6c";"c1cncc(CN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1";"IC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"19.07";"0.35";"4.77";"11.63";"0";"CHEMBL616642";"Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132698";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL469668";"";"None";"459.38";"0";"3.61";"(S)-(-)-17i, WAY-256805";"CN1CCN(C[C@H](c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1020889";"Inhibition of 5HT1B receptor by competition radioligand binding assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155011";"1";"Scientific Literature";"J Med Chem";"2008";"None";""
"CHEMBL128";"SUMATRIPTAN";"4.0";"295.41";"0";"1.32";"sumatriptan";"CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"25.62";"0.52";"6.25";"11.61";"0";"CHEMBL616638";"Compound was evaluated for the affinity at 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130196";"1";"Scientific Literature";"J Med Chem";"1997";"None";""
"CHEMBL116153";"";"None";"450.54";"0";"3.82";"17";"Fc1cc(F)cc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1";"IC50";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"16.26";"0.30";"3.51";"13.83";"0";"CHEMBL616636";"Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130196";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3308072";""
"CHEMBL351311";"";"None";"415.55";"0";"2.94";"7b";"c1cncc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"16.92";"0.31";"4.09";"10.67";"0";"CHEMBL616642";"Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132698";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL331612";"";"None";"309.42";"0";"3.17";"16";"c1cc2[nH]cc(CCCN3CCCCC3)c2cc1-n1cnnc1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"25.29";"0.46";"4.65";"15.73";"0";"CHEMBL616642";"Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132698";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL162899";"";"None";"414.51";"0";"3.03";"31";"O=C1CN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CCN1Cc1ccccc1";"IC50";"'='";"282.0";"nM";"6.55";"";"";"UO_0000065";"15.80";"0.29";"3.52";"9.35";"0";"CHEMBL616642";"Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132698";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL420965";"";"None";"400.53";"0";"3.40";"L-760790 (5)";"c1ccc(CNC[C@@H]2CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)C2)cc1";"IC50";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"18.55";"0.34";"4.03";"12.03";"0";"CHEMBL616642";"Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132698";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL143947";"";"None";"458.61";"0";"3.86";"79";"C[C@@H](O)[C@H](NC1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1ccccc1";"IC50";"'='";"48.0";"nM";"7.32";"";"";"UO_0000065";"15.96";"0.29";"3.46";"8.93";"0";"CHEMBL616639";"Displacement of [3H]5-HT binding to cloned 5-hydroxytryptamine 1B receptor stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132157";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
"CHEMBL350153";"";"None";"460.62";"0";"4.16";"25a";"CN(Cc1ccccc1)C[C@@H]1CCN(CCc2c[nH]c3ccc(C[C@H]4COC(=O)N4C)cc23)C1";"IC50";"'='";"69.0";"nM";"7.16";"";"";"UO_0000065";"15.55";"0.29";"3.00";"13.82";"0";"CHEMBL616641";"Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132587";"1";"Scientific Literature";"J Med Chem";"1999";"CHEMBL3308072";""
