"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL1085830";"";"None";"371.38";"0";"2.88";"14";"CNCC(F)(F)CN1c2ccccc2N(c2ccccc2F)S1(=O)=O";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120741";"Inhibition of SERT-mediated serotonin uptake in human JAR cells at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307657";""
"CHEMBL3323172";"";"None";"277.37";"0";"3.69";"3x";"CN1Cc2ccccc2C(C2=Cc3ccccc3OC2)C1";"Inhibition";"'='";"82.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3379360";"Displacement of [3H]Citolapram from human SERT expressed in HEK293E cells at 100 nM after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351632";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";""
"CHEMBL1083430";"";"None";"383.42";"0";"2.14";"R-17j";"CNC[C@H](O)CCN1c2ccccc2N(c2ccc(F)c(F)c2)S1(=O)=O";"Inhibition";"'='";"33.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120741";"Inhibition of SERT-mediated serotonin uptake in human JAR cells at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307657";""
"CHEMBL1085233";"";"None";"349.43";"0";"2.88";"11";"CNC[C@@H](C)CN1c2ccccc2N(c2ccccc2F)S1(=O)=O";"Inhibition";"'='";"63.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120741";"Inhibition of SERT-mediated serotonin uptake in human JAR cells at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307657";""
"CHEMBL1083741";"";"None";"349.43";"0";"2.88";"12";"CNC[C@H](C)CN1c2ccccc2N(c2ccccc2F)S1(=O)=O";"Inhibition";"'='";"67.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120741";"Inhibition of SERT-mediated serotonin uptake in human JAR cells at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307657";""
"CHEMBL1082459";"";"None";"381.89";"0";"2.51";"R-17c";"CNC[C@H](O)CCN1c2ccccc2N(c2ccccc2Cl)S1(=O)=O";"Inhibition";"'='";"67.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1120741";"Inhibition of SERT-mediated serotonin uptake in human JAR cells at 6 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3307657";""
"CHEMBL1099134";"";"None";"341.50";"0";"2.86";"10b";"Cn1cc(C(CN2CCNCC2)C2(O)CCCCC2)c2ccccc21";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL1115637";"Inhibition of human SERT expressed in human JAR cells at 1 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307657";""
"CHEMBL35226";"";"None";"339.48";"0";"4.09";"4a";"CCCN1CCC(COc2nc3ccccc3c3c2CCCN3)CC1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL808870";"Ability to recapture 5-HT by displace [3H]paroxetine at serotonin transporter at concentration of 10e-7 M";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145012";"1";"Scientific Literature";"J Med Chem";"2003";"None";""
"CHEMBL3334503";"";"None";"475.08";"1";"6.90";"12a";"COc1ccc2cc(C(CCN3CC=C(Cc4ccccc4)CC3)N3CCCC3)ccc2c1Cl";"Inhibition";"'='";"79.9";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3368422";"Inhibition of [3H]-serotonin uptake in human SERT expressed in HEK293 cells at 10 uM by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352559";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";""
"CHEMBL3334777";"";"None";"371.35";"0";"4.49";"18d";"CC1CCCN(C(CCN2CCOCC2)c2ccc(Cl)c(Cl)c2)C1";"Inhibition";"'='";"30.5";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3368422";"Inhibition of [3H]-serotonin uptake in human SERT expressed in HEK293 cells at 10 uM by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352559";"1";"Scientific Literature";"Eur J Med Chem";"2014";"CHEMBL3307715";""
"CHEMBL257906";"";"None";"512.49";"2";"5.01";"9";"CO[C@@H]1CN(C[C@H]2Cc3ccc(Br)cc3C2)CC[C@H]1n1c(C(C)(C)O)nc2cc(C)ccc21";"Inhibition";"'='";"28.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL948291";"Inhibition of SERT at 10 uM";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141625";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";""
"CHEMBL207804";"";"None";"388.39";"0";"2.89";"11";"CN(Cc1ccccc1C(F)(F)F)C1CCNCC1.O=C(O)/C=C/C(=O)O";"Inhibition";"'='";"-40.0";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL853188";"Displacement of [3H]citalopram from SERT at 1 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147706";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL35226";"";"None";"339.48";"0";"4.09";"4a";"CCCN1CCC(COc2nc3ccccc3c3c2CCCN3)CC1";"Inhibition";"'='";"79.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL814064";"Ability to recapture 5-HT by displacing [3H]paroxetine at serotonin transporter at concentration of 10e-5 M";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145012";"1";"Scientific Literature";"J Med Chem";"2003";"None";""
"CHEMBL4278465";"";"None";"538.99";"2";"7.54";"11b";"OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1";"Inhibition";"'='";"72.7";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4260839";"Displacement of [3H]Citalopram from human SERT expressed in HEK cells by radioligand binding assay relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257579";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";"None";""
"CHEMBL4563018";"";"None";"328.77";"0";"2.52";"20";"Cl.Fc1ccccc1OCc1cc(OC[C@@H]2CCCN2)no1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4426165";"Displacement of [3H]citalopram from human SERT expressed in HEK293 cells at 10 uM measured after 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4425114";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL1097147";"";"None";"328.91";"0";"3.09";"17";"OC1(C(CN2CCNCC2)c2ccc(Cl)s2)CCCCC1";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL1115637";"Inhibition of human SERT expressed in human JAR cells at 1 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307657";""
"CHEMBL3246857";"";"None";"217.27";"0";"1.64";"3b";"CN1CC[C@H]2OC(=O)c3ccccc3[C@@H]2C1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3259221";"Inhibition of serotonin reuptake at SERT (unknown origin) at 10'-5 M";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3244181";"1";"Scientific Literature";"J Med Chem";"1979";"None";""
"CHEMBL1672021";"";"None";"331.46";"0";"4.99";"4a";"CSc1ccc(/C=C(/Cc2ccc(SC)cc2)[N+](=O)[O-])cc1";"Inhibition";"'='";"18.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1676766";"Inhibition of [3H]-serotonin reuptake at human SERT expressed in HEK293 cells at 100 uM after 15 to 20 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1671778";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307715";""
"CHEMBL3310487";"";"None";"340.23";"0";"4.86";"2av";"Fc1cc(C(CC2CNC2)Oc2ccccc2Cl)ccc1Cl";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3364216";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL3310621";"";"None";"336.26";"1";"5.03";"2ag";"Cc1ccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)cc1";"Inhibition";"'='";"100.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3364216";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL205866";"";"None";"313.40";"0";"2.11";"18";"COc1ccc(C[C@@](O)(c2ccccc2)[C@@H]2CNCCO2)cc1";"Inhibition";"'='";"4.3";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL868871";"Displacement of [3H]5-HT from SERT at 100 nM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146108";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";""
"CHEMBL2171415";"";"None";"310.65";"0";"3.68";"6aq";"CCCOC(c1ccc(Cl)c(Cl)c1)C1CNC1.Cl";"Inhibition";"'='";"39.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2174648";"Inhibition of human SERT expressed in HEK293 cells assessed as inhibition of serotonin reuptake at 0.1 uM after 15 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169882";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";""
"CHEMBL2171414";"";"None";"358.70";"0";"4.47";"6am";"Cl.Clc1ccc(C(OCc2ccccc2)C2CNC2)cc1Cl";"Inhibition";"'='";"12.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2174648";"Inhibition of human SERT expressed in HEK293 cells assessed as inhibition of serotonin reuptake at 0.1 uM after 15 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169882";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";""
"CHEMBL2171420";"";"None";"346.20";"0";"3.96";"6bv";"Cl.Fc1cc(C(Oc2ccccc2F)C2CNC2)ccc1Cl";"Inhibition";"'='";"41.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2174648";"Inhibition of human SERT expressed in HEK293 cells assessed as inhibition of serotonin reuptake at 0.1 uM after 15 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169882";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";""
"CHEMBL2171412";"";"None";"289.81";"0";"3.16";"6ak";"Cl.c1ccc(COC(c2ccccc2)C2CNC2)cc1";"Inhibition";"'='";"12.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2174648";"Inhibition of human SERT expressed in HEK293 cells assessed as inhibition of serotonin reuptake at 0.1 uM after 15 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169882";"1";"Scientific Literature";"J Med Chem";"2012";"CHEMBL3307715";""
"CHEMBL1812545";"";"None";"229.22";"0";"1.99";"58";"Fc1ccc2c(/C=C/c3nnn[nH]3)c[nH]c2c1";"Inhibition";"'='";"26.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1816039";"Displacement of [3H]imipramine from human 5HT transporter at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811872";"1";"Scientific Literature";"J Med Chem";"2011";"None";""
"CHEMBL3323103";"";"None";"262.36";"0";"3.75";"3p";"CN1Cc2ccccc2C(c2cc3ccccc3[nH]2)C1";"Inhibition";"'='";"24.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3379360";"Displacement of [3H]Citolapram from human SERT expressed in HEK293E cells at 100 nM after 1 hr by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293E";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351632";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";""
"CHEMBL4098877";"MLi-2";"None";"379.46";"0";"3.56";"EUB0000715";"C[C@@H]1CN(c2cc(-c3n[nH]c4ccc(OC5(C)CC5)cc34)ncn2)C[C@H](C)O1";"Inhibition";"";"-2.29";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880039";"GPCRScan assay: inhibition of SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: stable HEK | PMID: 3475452/20036748 | Protein length: full-length | Radioligand conc. used [nM]: 1.5 – 2.0 | Radioligand Kd None 2.63 nM | Radioligand name: [3H]-Citalopram | Radioligand pKd None 8.58 None | Radioligand pKd ± SEM None 0.11 None | Reference ligand: Amitriptyline | Reference ligand Ki None 5.53 nM | Reference ligand pKi None 8.26 None | Reference ligand pKi  ± SEM None 0.02 None";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507291";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM"
"CHEMBL3589752";"IPP/CNRS-A017";"None";"403.40";"1";"5.45";"EUB0000276";"Cc1c(Oc2c(F)cccc2F)c(OC(C)C)nn1-c1ncc(C2CC2)cc1F";"Inhibition";"";"-22.69";"%";"";"Outside typical range";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880039";"GPCRScan assay: inhibition of SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: stable HEK | PMID: 3475452/20036748 | Protein length: full-length | Radioligand conc. used [nM]: 1.5 – 2.0 | Radioligand Kd None 2.63 nM | Radioligand name: [3H]-Citalopram | Radioligand pKd None 8.58 None | Radioligand pKd ± SEM None 0.11 None | Reference ligand: Amitriptyline | Reference ligand Ki None 5.53 nM | Reference ligand pKi None 8.26 None | Reference ligand pKi  ± SEM None 0.02 None";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507312";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM"
"CHEMBL2047564";"";"None";"321.46";"0";"4.29";"2d";"Cc1ccc(C(O)CCN2CC=C(Cc3ccccc3)CC2)cc1";"Inhibition";"'='";"62.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2050777";"Inhibition of [3H]serotonin uptake at human SERT expressed in CHO cells at 10 uM after 10 min by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2046296";"1";"Scientific Literature";"Eur J Med Chem";"2012";"CHEMBL3308072";""
"CHEMBL1224298";"";"None";"281.36";"0";"2.33";"13e";"CNCC[C@H](c1ccc2ccccc2c1)n1nnc(C)n1";"Inhibition";"'='";"23.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1228920";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 100 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221386";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";""
"CHEMBL2430683";"";"None";"306.19";"0";"3.99";"2d";"O=C1NCC(c2ccccc2Cl)C1c1ccc(Cl)cc1";"Inhibition";"'='";"26.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL2433696";"Displacement of [3H]imipramin from human recombinant SERT over-expressed in HEK293 cells at 10 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429823";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3307715";""
"CHEMBL4575948";"";"None";"297.42";"0";"4.06";"21b";"FC(CCN1CCc2ccccc2CC1)Cc1ccccc1";"Inhibition";"'<'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4396292";"Displacement of [3H]imipramine from human serotonin transporter at 1 uM after 30 mins by scintillation counting method relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4393719";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL3309706";"";"None";"391.12";"1";"6.03";"2aj";"Clc1ccc(OC(CC2CNC2)c2ccc(Cl)c(Cl)c2)cc1Cl";"Inhibition";"'='";"21.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3362225";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 0.1 uM after 15 mins by fluorescence neurotransmitter transporter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352322";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3307715";""
"CHEMBL469666";"";"None";"405.41";"0";"2.72";"17a";"COc1ccc(C(CN2CCN(C)CC2)C2(O)CCCCC2)cc1.Cl.Cl";"Inhibition";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1020886";"Inhibition of 5HT uptake at human SERT expressed in human JAR cells at 1000 nM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155011";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307657";""
"CHEMBL470079";"";"None";"379.35";"0";"2.51";"16d";"Cl.Cl.OC1(C(CN2CCNCC2)c2cccc(F)c2)CCCCC1";"Inhibition";"'='";"12.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1020886";"Inhibition of 5HT uptake at human SERT expressed in human JAR cells at 1000 nM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155011";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307657";""
"CHEMBL4533250";"";"None";"345.23";"0";"3.04";"23";"Cl.Clc1ccccc1OCc1cc(OC[C@@H]2CCCN2)no1";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4426165";"Displacement of [3H]citalopram from human SERT expressed in HEK293 cells at 10 uM measured after 30 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4425114";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307715";""
"CHEMBL469667";"";"None";"459.38";"0";"3.61";"17i";"CN1CCN(CC(c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1.Cl.Cl";"Inhibition";"'='";"12.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1020886";"Inhibition of 5HT uptake at human SERT expressed in human JAR cells at 1000 nM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155011";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307657";""
"CHEMBL511525";"";"None";"409.83";"0";"3.37";"(S)-(-)-17g";"CN1CCN(C[C@H](c2cccc(Cl)c2)C2(O)CCCCC2)CC1.Cl.Cl";"Inhibition";"'='";"9.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1020886";"Inhibition of 5HT uptake at human SERT expressed in human JAR cells at 1000 nM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"JAR";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155011";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3307657";""
"CHEMBL1224383";"";"None";"353.22";"0";"1.76";"19u";"CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(-n2nccn2)n1";"Inhibition";"'='";"10.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1228920";"Inhibition of serotonin reuptake at human SERT expressed in HEK293 cells at 100 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1221386";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";""
"CHEMBL4282264";"A-485";"None";"536.48";"1";"3.68";"EUB0000328";"CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccc(F)cc2)[C@@H](C)C(F)(F)F)C1=O";"Inhibition";"";"95.58";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4880039";"GPCRScan assay: inhibition of SERT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Parental cells: stable HEK | PMID: 3475452/20036748 | Protein length: full-length | Radioligand conc. used [nM]: 1.5 – 2.0 | Radioligand Kd None 2.63 nM | Radioligand name: [3H]-Citalopram | Radioligand pKd None 8.58 None | Radioligand pKd ± SEM None 0.11 None | Reference ligand: Amitriptyline | Reference ligand Ki None 5.53 nM | Reference ligand pKi None 8.26 None | Reference ligand pKi  ± SEM None 0.02 None";"";"";"CHEMBL228";"Serotonin transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4507259";"54";"Donated Chemical Probes - SGC Frankfurt";"";"2021";"None";"Compound concentration None 10.0 µM"
